order_item_order_id,revenue,min,max,item_count
1022,239.96,239.96,239.96,1
1023,129.99,129.99,129.99,1
1024,529.97,129.99,399.98,2
1025,529.89,129.99,249.9,3
1026,699.96,299.98,399.98,2
1027,609.95,79.98,399.98,3
1028,369.84,59.97,199.92,3
1029,329.96,39.99,129.99,5
1030,569.95,39.99,299.98,4
1031,579.98,100.0,199.99,4
1033,484.87,44.99,239.96,3
1035,989.96,59.99,399.98,5
1037,879.87,79.98,399.98,4
1038,299.98,299.98,299.98,1
1039,299.98,299.98,299.98,1
1040,404.95,74.97,199.99,3
1041,649.94,119.97,399.98,3
1042,577.97,47.99,199.99,5
1044,769.87,119.98,249.9,4
1045,1139.88,199.99,399.98,4
1047,529.93,99.99,179.97,4
1049,509.87,59.99,249.9,3
1050,249.99,50.0,199.99,2
1051,129.99,129.99,129.99,1
1052,579.94,129.99,299.95,3
1053,879.93,179.97,399.98,3
1054,299.98,299.98,299.98,1
1056,50.0,50.0,50.0,1
1057,709.91,100.0,299.95,4
1058,799.92,49.98,499.95,4
1059,699.85,199.95,250.0,3
1060,1079.85,179.97,399.98,4
1061,959.94,129.99,399.98,4
1062,229.95,99.96,129.99,2
1063,1329.93,129.99,399.98,4
1065,479.99,100.0,150.0,4
1066,849.86,149.94,299.98,4
1067,199.98,199.98,199.98,1
1068,629.96,129.99,299.98,3
1069,649.87,119.97,199.99,4
1071,329.94,129.99,199.95,2
1072,129.99,129.99,129.99,1
1074,200.0,50.0,150.0,2
1076,219.93,99.96,119.97,2
1077,99.99,99.99,99.99,1
1078,119.98,119.98,119.98,1
1079,669.9,119.98,399.98,3
1080,799.92,199.99,299.98,3
1081,879.81,99.96,399.96,4
1082,389.97,59.99,199.99,3
1083,559.94,159.96,399.98,2
1084,100.0,100.0,100.0,1
1085,599.96,199.98,399.98,2
1086,1019.86,59.99,299.97,5
1087,309.9,109.95,199.95,2
1088,249.97,119.98,129.99,2
1089,879.9,179.96,499.95,3
1090,1169.79,119.98,499.95,5
1091,719.94,119.97,399.98,3
1092,499.89,50.0,299.95,3
1093,519.89,99.96,299.95,3
1094,199.99,199.99,199.99,1
1095,574.81,49.98,249.9,4
1096,1159.91,19.99,399.98,5
1097,250.0,50.0,200.0,2
1098,829.92,129.99,399.98,3
1099,524.83,74.95,199.98,4
1100,99.96,99.96,99.96,1
1102,499.98,200.0,299.98,2
1103,254.95,119.98,134.97,2
1104,599.97,199.99,399.98,2
1105,819.89,179.96,399.98,3
1106,259.95,259.95,259.95,1
1107,179.97,49.98,129.99,2
1108,31.99,31.99,31.99,1
1109,79.98,79.98,79.98,1
1110,1084.75,134.97,299.97,5
1111,1239.89,200.0,499.95,4
1112,754.89,99.99,299.98,4
1114,269.98,119.98,150.0,2
1116,499.93,99.96,199.99,3
1117,99.96,99.96,99.96,1
1118,359.95,79.98,179.97,3
1119,150.0,150.0,150.0,1
1120,759.84,59.98,239.96,5
1121,419.95,50.0,239.96,3
1122,1599.89,99.99,499.95,5
1123,649.98,250.0,399.98,2
1124,79.98,79.98,79.98,1
1125,399.98,399.98,399.98,1
1127,200.0,200.0,200.0,1
1128,679.94,179.97,299.98,3
1129,210.0,210.0,210.0,1
1130,899.94,299.98,299.98,3
1131,769.86,59.99,249.9,5
1132,549.95,119.98,299.98,3
1133,559.89,59.99,299.98,4
1134,419.92,119.97,179.97,3
1135,635.9,35.98,299.98,4
1137,99.96,99.96,99.96,1
1138,1149.85,39.99,499.95,5
1139,329.98,129.99,199.99,2
1142,849.9,49.98,399.98,5
1143,369.95,129.99,239.96,2
1145,299.97,50.0,129.99,3
1146,549.88,249.9,299.98,2
1147,559.96,129.99,299.98,3
1149,549.95,100.0,250.0,3
1150,859.95,129.99,399.98,4
1151,119.97,119.97,119.97,1
1152,299.98,299.98,299.98,1
1153,99.96,99.96,99.96,1
1154,1099.83,59.99,399.98,5
1156,399.97,99.99,299.98,2
1157,1149.85,50.0,499.95,5
1158,299.95,99.96,199.99,2
1159,124.95,44.97,79.98,2
1160,939.94,79.98,399.98,5
1161,1074.89,74.95,399.98,4
1162,509.98,100.0,150.0,4
1163,494.95,44.97,199.99,5
1165,619.93,119.98,239.96,4
1166,829.92,129.99,299.98,4
1167,879.83,129.99,299.95,4
1169,529.94,79.98,199.99,4
1170,729.95,129.99,299.98,3
1172,1249.76,149.94,299.97,5
1173,629.92,129.99,299.95,3
1174,1059.91,59.99,399.98,5
1175,1129.86,99.96,399.98,5
1178,239.94,39.99,199.95,2
1179,100.0,100.0,100.0,1
1181,719.97,120.0,399.98,3
1182,804.92,34.99,399.98,4
1183,699.88,119.97,299.98,4
1184,1549.91,250.0,499.95,4
1186,969.9,129.99,399.96,4
1187,619.85,39.98,299.97,4
1188,231.97,31.99,199.98,2
1189,389.9,149.94,239.96,2
1191,1009.83,99.96,499.95,5
1192,179.97,179.97,179.97,1
1194,959.92,59.99,399.96,4
1195,459.87,99.96,199.95,3
1196,549.95,49.98,299.98,3
1197,249.97,119.98,129.99,2
1198,949.89,119.97,499.95,4
1199,599.92,299.95,299.97,2
1200,599.95,299.97,299.98,2
1202,1049.96,150.0,399.98,4
1203,619.91,49.98,199.99,5
1204,119.98,119.98,119.98,1
1205,829.95,99.99,399.98,4
1207,399.98,199.99,199.99,2
1208,729.85,59.99,299.98,4
1209,239.96,239.96,239.96,1
1210,659.93,99.99,399.98,3
1211,399.97,99.99,299.98,2
1212,1299.94,199.99,399.98,5
1213,449.93,50.0,179.96,4
1215,119.97,119.97,119.97,1
1216,509.85,249.9,259.95,2
1217,1024.89,49.98,399.98,5
1218,609.94,179.97,250.0,3
1219,759.85,129.99,299.95,4
1220,422.86,127.96,164.91,3
1222,339.94,39.99,299.95,2
1223,949.88,50.0,299.98,5
1226,419.93,179.97,239.96,2
1227,250.0,250.0,250.0,1
1229,359.96,159.96,200.0,2
1230,949.96,250.0,399.98,3
1231,879.9,119.98,399.98,4
1232,964.91,59.99,399.98,5
1233,205.95,49.98,155.97,2
1234,289.96,50.0,239.96,2
1235,50.0,50.0,50.0,1
1236,889.92,129.99,299.95,5
1237,39.99,39.99,39.99,1
1240,889.91,129.99,399.98,4
1242,1664.9,239.96,399.98,5
1244,769.93,129.99,399.98,3
1246,874.94,24.99,299.98,5
1248,839.95,39.99,399.98,4
1250,529.97,129.99,399.98,2
1251,739.95,39.99,399.98,3
1252,129.99,129.99,129.99,1
1253,964.91,129.99,299.98,5
1254,299.98,299.98,299.98,1
1255,649.94,100.0,199.99,4
1256,479.89,100.0,249.9,3
1257,1629.79,79.98,499.95,5
1258,479.97,50.0,299.98,3
1259,529.93,79.98,299.95,3
1260,545.87,95.97,249.9,3
1261,499.91,49.98,199.99,4
1262,849.93,49.98,299.98,4
1263,1219.91,129.99,399.98,5
1264,699.94,199.99,299.95,3
1265,249.97,119.98,129.99,2
1266,399.98,399.98,399.98,1
1267,649.95,50.0,399.96,3
1268,347.94,47.99,299.95,2
1270,1039.8,129.99,299.97,5
1271,249.9,249.9,249.9,1
1272,1089.84,200.0,399.98,4
1273,1157.9,127.96,399.98,5
1276,609.91,39.98,239.96,4
1277,269.96,49.98,119.98,3
1279,1239.91,199.99,399.98,4
1280,179.99,50.0,129.99,2
1281,389.99,129.99,260.0,2
1282,814.83,89.98,399.98,4
1284,539.96,50.0,299.98,4
1285,999.9,99.96,299.98,5
1286,99.96,99.96,99.96,1
1287,249.9,249.9,249.9,1
1288,739.83,59.99,249.9,5
1289,1029.86,49.98,299.98,5
1290,249.9,249.9,249.9,1
1291,829.91,99.96,399.98,4
1292,579.85,100.0,199.92,4
1295,999.93,299.97,399.98,3
1296,959.94,129.99,399.98,4
1297,250.0,250.0,250.0,1
1299,199.95,39.99,159.96,2
1300,399.9,199.92,199.98,2
1302,399.95,59.99,239.96,3
1305,239.96,239.96,239.96,1
1306,1099.91,299.97,399.98,3
1308,399.98,199.99,199.99,2
1309,829.9,119.97,199.99,5
1310,429.96,50.0,199.99,3
1311,559.95,59.99,299.98,4
1312,1429.93,129.99,399.98,5
1313,299.98,299.98,299.98,1
1314,449.89,199.99,249.9,2
1315,959.88,159.96,399.98,4
1317,347.95,47.97,299.98,2
1318,449.98,99.99,199.99,3
1319,979.78,129.99,249.9,5
1320,159.96,159.96,159.96,1
1321,609.95,100.0,129.99,5
1323,187.94,47.97,79.98,3
1325,119.98,119.98,119.98,1
1326,629.86,49.98,249.9,4
1327,259.98,129.99,129.99,2
1328,999.85,199.95,499.95,3
1329,839.93,199.99,399.98,3
1330,549.98,100.0,250.0,3
1331,1529.9,129.99,399.98,5
1332,304.94,49.98,119.97,4
1333,499.94,199.99,299.95,2
1335,979.85,49.98,399.98,5
1336,399.98,399.98,399.98,1
1337,547.94,17.99,399.96,3
1339,629.97,129.99,299.98,3
1340,269.89,19.99,249.9,2
1341,879.9,129.99,399.98,4
1343,759.85,129.99,299.95,4
1344,249.9,249.9,249.9,1
1345,499.98,100.0,299.98,3
1346,129.99,129.99,129.99,1
1347,129.99,129.99,129.99,1
1348,99.96,99.96,99.96,1
1349,929.93,129.99,399.96,4
1350,1189.9,49.98,399.96,5
1351,179.97,179.97,179.97,1
1352,499.83,149.94,199.95,3
1353,1229.85,49.98,399.98,5
1354,200.0,50.0,150.0,2
1355,1187.87,47.99,399.98,5
1356,449.94,50.0,299.98,3
1357,559.93,159.95,399.98,2
1358,99.99,99.99,99.99,1
1359,399.99,50.0,199.99,3
1360,1219.85,120.0,499.95,4
1363,979.88,49.98,299.98,5
1365,249.9,249.9,249.9,1
1366,319.98,39.99,150.0,3
1367,719.95,59.99,399.98,4
1368,609.93,129.99,299.97,3
1369,299.98,299.98,299.98,1
1370,419.93,99.96,200.0,3
1371,309.93,79.98,129.99,3
1373,849.93,119.98,299.98,4
1374,699.96,299.98,399.98,2
1375,199.99,199.99,199.99,1
1376,179.97,179.97,179.97,1
1377,249.9,249.9,249.9,1
1378,739.91,159.96,199.99,4
1379,649.88,249.9,399.98,2
1381,649.95,150.0,499.95,2
1382,859.95,59.99,399.98,3
1383,729.92,100.0,239.96,4
1384,439.88,59.99,249.9,3
1385,449.9,99.96,200.0,3
1386,199.95,199.95,199.95,1
1387,879.9,129.99,399.98,4
1388,499.96,119.97,250.0,3
1389,1049.82,199.99,299.98,4
1390,299.98,299.98,299.98,1
1391,709.96,50.0,399.98,4
1392,569.93,129.99,299.98,3
1393,1299.91,399.98,499.95,3
1394,199.95,199.95,199.95,1
1395,519.98,120.0,399.98,2
1396,609.94,49.98,350.0,5
1397,503.94,103.98,399.96,2
1398,299.9,50.0,249.9,2
1399,589.96,59.99,199.99,4
1400,729.9,50.0,239.96,5
1401,559.97,100.0,199.99,4
1403,815.95,15.99,399.98,3
1404,879.86,99.99,299.95,4
1405,839.94,60.0,399.98,4
1407,449.96,49.98,399.98,2
1408,119.97,119.97,119.97,1
1409,549.96,50.0,250.0,4
1410,999.91,199.95,399.98,3
1411,439.97,39.99,399.98,2
1412,769.9,59.97,299.97,4
1413,649.88,249.9,399.98,2
1414,239.96,239.96,239.96,1
1415,799.9,119.98,499.95,3
1416,639.88,50.0,239.96,5
1417,399.98,399.98,399.98,1
1418,515.93,15.99,299.95,3
1419,599.9,199.92,399.98,2
1420,624.92,104.97,399.98,3
1421,399.97,99.99,299.98,2
1422,889.86,89.98,399.98,5
1423,379.97,179.97,200.0,2
1424,379.92,49.98,179.97,4
1425,379.96,179.97,199.99,2
1426,589.93,79.95,250.0,4
1427,1049.79,49.98,399.98,5
1428,1169.89,39.99,399.98,5
1429,1004.8,104.97,299.98,5
1430,1249.88,250.0,399.98,4
1431,59.99,59.99,59.99,1
1433,654.89,59.99,199.99,5
1434,189.98,59.99,129.99,2
1435,379.99,129.99,250.0,2
1437,859.88,49.98,399.98,5
1438,1109.9,99.99,399.98,5
1439,1129.8,99.96,399.98,5
1440,150.0,150.0,150.0,1
1441,299.97,299.97,299.97,1
1442,1149.88,150.0,399.98,4
1443,999.84,199.92,299.98,4
1444,129.99,129.99,129.99,1
1445,309.98,59.99,150.0,3
1447,329.99,100.0,129.99,3
1449,659.93,39.99,399.98,4
1450,849.87,199.99,399.98,3
1451,689.87,149.94,299.97,3
1452,479.95,179.97,299.98,2
1453,579.95,49.98,399.98,3
1454,649.95,50.0,399.96,3
1455,929.87,129.99,299.98,4
1456,691.88,99.96,399.96,3
1457,909.89,79.98,299.98,5
1458,239.96,239.96,239.96,1
1459,305.91,39.99,99.99,4
1460,969.81,149.94,299.95,5
1461,349.99,150.0,199.99,2
1462,697.83,47.97,299.97,4
1464,459.9,129.99,199.92,3
1465,1174.83,129.99,399.98,5
1466,399.94,49.98,129.99,4
1467,479.92,179.97,299.95,2
1469,629.93,59.99,239.96,4
1470,803.86,103.98,299.98,4
1471,1129.95,129.99,399.98,4
1473,769.9,49.98,259.95,5
1475,199.99,199.99,199.99,1
1476,509.9,149.94,200.0,3
1477,549.88,249.9,299.98,2
1478,719.96,19.99,299.98,4
1479,579.95,179.97,399.98,2
1480,673.94,43.98,199.99,5
1481,719.9,159.96,399.98,3
1482,649.98,250.0,399.98,2
1483,1219.92,119.98,499.95,5
1484,1279.87,79.98,499.95,5
1485,1019.86,99.96,499.95,5
1486,259.98,129.99,129.99,2
1487,299.98,299.98,299.98,1
1488,759.93,39.99,299.98,5
1490,867.88,47.97,399.98,4
1492,1299.86,199.92,399.98,4
1495,250.0,250.0,250.0,1
1496,449.99,199.99,250.0,2
1498,949.95,120.0,399.98,4
1499,449.98,150.0,299.98,2
1500,479.92,239.96,239.96,2
1501,399.92,159.96,239.96,2
1502,909.95,59.99,399.98,4
1503,1074.81,124.95,399.98,4
1504,999.93,299.97,399.98,3
1505,239.96,239.96,239.96,1
1506,1019.85,119.97,399.98,4
1507,789.94,99.99,250.0,5
1508,677.9,29.98,399.98,4
1509,919.93,99.99,250.0,5
1510,479.93,59.98,299.98,3
1512,649.89,49.98,399.98,4
1513,999.9,59.99,399.98,4
1514,299.98,99.99,199.99,2
1515,199.99,199.99,199.99,1
1516,989.92,59.99,399.98,4
1517,1069.85,39.99,399.98,5
1518,299.98,299.98,299.98,1
1519,389.9,59.99,179.97,3
1520,1199.93,49.98,399.98,5
1521,129.99,129.99,129.99,1
1522,499.98,100.0,399.98,2
1523,959.9,99.99,399.98,4
1524,63.98,63.98,63.98,1
1525,499.94,199.99,299.95,2
1526,599.96,299.98,299.98,2
1527,129.99,129.99,129.99,1
1528,674.86,24.99,249.9,5
1529,789.92,129.99,299.98,4
1530,199.99,199.99,199.99,1
1532,499.95,499.95,499.95,1
1533,959.91,59.99,299.95,5
1534,189.98,59.99,129.99,2
1536,1029.91,129.99,399.98,4
1538,1159.83,129.99,499.95,5
1539,319.93,59.99,149.94,3
1541,324.94,50.0,199.99,3
1542,539.84,99.96,239.96,3
1543,439.95,129.99,179.97,3
1544,807.85,79.96,399.98,5
1546,399.98,399.98,399.98,1
1547,799.96,399.98,399.98,2
1548,949.93,50.0,399.96,4
1549,849.91,50.0,299.98,5
1553,679.91,179.97,299.95,3
1554,789.91,49.98,299.98,4
1555,399.98,399.98,399.98,1
1557,779.89,59.99,399.96,4
1558,239.96,59.99,179.97,2
1560,394.89,89.97,179.97,3
1561,879.94,79.98,399.98,3
1562,719.86,49.98,239.96,5
1563,949.86,99.99,299.98,5
1564,799.92,149.94,399.98,3
1565,449.89,199.99,249.9,2
1566,963.89,103.98,299.98,5
1567,736.83,99.99,199.95,5
1569,227.92,99.96,127.96,2
1570,349.89,49.98,199.92,3
1571,1129.9,129.99,399.98,4
1573,849.93,99.96,399.98,4
1574,379.92,139.96,239.96,2
1575,299.88,49.98,249.9,2
1576,665.86,49.98,299.95,4
1577,419.93,119.98,179.97,3
1579,259.94,59.99,199.95,2
1580,299.95,299.95,299.95,1
1581,379.96,179.97,199.99,2
1582,1315.84,95.97,399.98,5
1583,399.94,99.96,299.98,2
1584,619.89,19.99,299.95,3
1585,109.95,109.95,109.95,1
1586,150.0,150.0,150.0,1
1587,924.78,25.0,399.98,5
1588,719.85,119.98,200.0,4
1591,439.86,39.99,199.95,3
1592,120.0,120.0,120.0,1
1593,934.83,89.98,299.95,5
1595,389.92,89.97,199.99,3
1596,499.94,79.98,199.99,4
1597,329.99,129.99,200.0,2
1598,449.99,199.99,250.0,2
1599,129.99,129.99,129.99,1
1600,1177.87,50.0,499.95,5
1602,775.82,129.99,249.9,4
1604,199.99,199.99,199.99,1
1606,749.92,150.0,299.97,3
1607,1009.88,129.99,299.98,5
1608,969.92,129.99,399.98,4
1610,1029.94,179.97,399.98,4
1611,811.94,50.0,399.98,4
1612,609.94,129.99,299.98,3
1613,259.99,59.99,200.0,2
1614,674.92,25.0,399.98,4
1615,599.95,39.99,250.0,4
1616,90.0,90.0,90.0,1
1617,79.98,30.0,49.98,2
1618,849.87,149.94,299.95,4
1619,499.98,200.0,299.98,2
1620,129.99,129.99,129.99,1
1621,889.89,39.99,399.98,4
1623,199.98,199.98,199.98,1
1624,179.97,179.97,179.97,1
1626,879.91,59.99,399.96,4
1627,129.99,129.99,129.99,1
1628,304.98,75.0,129.99,3
1630,249.99,50.0,199.99,2
1631,349.96,49.98,299.98,2
1632,527.93,27.99,239.96,4
1634,424.94,100.0,199.99,3
1635,299.95,299.95,299.95,1
1636,903.9,63.98,299.98,5
1637,849.89,149.94,399.98,3
1638,1039.94,39.99,399.98,4
1639,759.88,99.96,299.98,4
1640,913.92,83.97,299.98,5
1641,549.93,99.96,200.0,4
1642,559.96,129.99,299.98,3
1643,589.93,129.99,299.98,3
1645,1509.79,159.96,399.98,5
1647,759.92,119.98,399.98,3
1648,944.9,104.97,399.98,4
1649,79.98,79.98,79.98,1
1652,319.96,119.96,200.0,2
1653,649.97,99.99,399.98,3
1654,1219.85,59.98,499.95,5
1655,277.94,47.99,129.99,3
1656,469.91,59.99,149.94,4
1658,577.89,47.97,199.99,5
1659,819.84,119.98,299.95,4
1660,149.94,149.94,149.94,1
1661,699.95,299.97,399.98,2
1662,239.96,239.96,239.96,1
1663,199.99,199.99,199.99,1
1665,399.98,399.98,399.98,1
1666,99.96,99.96,99.96,1
1667,149.94,149.94,149.94,1
1668,299.95,299.95,299.95,1
1669,74.99,24.99,50.0,2
1670,669.94,79.98,280.0,4
1671,819.85,179.97,239.96,4
1672,799.89,199.92,399.98,3
1673,499.97,99.99,399.98,2
1674,239.96,239.96,239.96,1
1675,219.94,99.96,119.98,2
1676,1164.91,104.97,399.98,5
1677,649.92,50.0,250.0,5
1678,199.92,199.92,199.92,1
1679,649.88,249.9,399.98,2
1680,449.88,49.98,199.98,3
1681,90.0,90.0,90.0,1
1682,149.94,149.94,149.94,1
1683,589.91,150.0,239.96,3
1684,839.81,39.99,399.96,5
1685,59.99,59.99,59.99,1
1686,799.93,299.98,499.95,2
1687,949.9,49.98,399.98,4
1689,1179.92,119.98,399.98,5
1690,799.96,399.98,399.98,2
1691,209.93,59.99,149.94,2
1693,199.92,199.92,199.92,1
1694,144.96,39.99,54.97,3
1695,299.98,100.0,199.98,2
1696,659.92,159.95,299.98,3
1700,1101.9,31.99,499.95,5
1701,944.86,124.95,399.98,4
1702,511.91,31.99,299.95,3
1703,759.92,119.98,199.99,5
1704,129.99,129.99,129.99,1
1705,799.95,50.0,299.98,5
1706,1357.85,149.94,399.98,5
1707,779.94,49.98,399.98,4
1708,739.95,39.99,399.98,3
1709,249.99,99.99,150.0,2
1710,809.9,59.99,299.98,5
1711,599.98,199.99,200.0,3
1712,929.92,129.99,499.95,3
1713,1269.9,19.98,399.98,5
1714,119.97,119.97,119.97,1
1715,549.85,59.99,249.9,3
1716,749.98,350.0,399.98,2
1717,399.96,399.96,399.96,1
1718,695.94,95.97,399.98,3
1719,319.97,119.98,199.99,2
1720,749.84,99.96,399.98,4
1721,609.9,129.99,179.97,4
1722,299.98,299.98,299.98,1
1723,629.86,179.97,249.9,3
1724,879.83,30.0,299.97,5
1725,291.93,31.98,119.96,4
1726,271.94,71.96,199.98,2
1727,501.95,49.98,399.98,3
1728,989.8,59.99,399.98,5
1729,494.91,44.99,299.98,3
1730,709.94,49.98,199.99,5
1731,349.98,50.0,299.98,2
1733,1049.88,59.99,499.95,5
1734,119.98,119.98,119.98,1
1735,899.89,199.95,299.95,4
1736,324.94,24.99,299.95,2
1738,549.84,49.95,299.95,5
1739,449.93,79.98,239.96,3
1741,336.92,39.99,191.96,3
1742,199.92,199.92,199.92,1
1743,479.92,179.97,299.95,2
1744,919.94,100.0,399.98,4
1745,1129.87,99.96,399.98,5
1746,249.9,249.9,249.9,1
1747,559.89,99.99,199.92,4
1748,719.88,119.98,399.98,3
1750,299.97,299.97,299.97,1
1751,1499.85,99.96,399.98,5
1752,279.94,119.98,159.96,2
1753,399.98,100.0,299.98,2
1754,839.91,239.96,299.98,3
1755,299.95,299.95,299.95,1
1756,599.96,199.98,399.98,2
1758,199.99,199.99,199.99,1
1759,129.99,129.99,129.99,1
1760,140.0,140.0,140.0,1
1761,149.96,50.0,99.96,2
1763,59.99,59.99,59.99,1
1764,429.96,99.99,199.98,3
1765,749.92,149.94,399.98,3
1766,909.88,49.98,399.98,5
1767,1119.86,119.98,399.98,4
1768,729.88,129.99,199.99,4
1769,929.91,49.98,299.98,5
1770,399.98,399.98,399.98,1
1771,1169.94,119.98,399.98,5
1772,899.9,99.96,399.98,4
1773,839.86,49.98,299.95,5
1774,609.87,149.94,299.97,3
1775,844.74,119.97,274.85,4
1776,519.95,119.97,399.98,2
1777,369.95,129.99,239.96,2
1778,129.99,129.99,129.99,1
1779,399.96,399.96,399.96,1
1780,559.95,39.99,199.99,5
1781,229.98,99.99,129.99,2
1782,679.94,79.98,399.96,4
1783,399.98,199.99,199.99,2
1784,499.97,99.99,299.98,3
1785,649.91,149.94,299.98,3
1786,309.96,129.99,179.97,2
1787,1079.83,179.97,499.95,4
1788,1529.81,179.97,399.98,5
1790,1159.91,59.99,499.95,4
1793,949.91,39.99,399.98,5
1794,769.96,100.0,299.98,4
1795,954.81,79.98,299.98,5
1797,1064.86,124.95,299.97,5
1798,559.96,59.99,299.98,3
1799,1079.94,99.99,399.98,5
1800,1569.79,119.97,399.98,5
1801,299.98,299.98,299.98,1
1803,859.82,59.99,249.9,5
1804,399.98,399.98,399.98,1
1805,599.9,199.92,399.98,2
1806,789.94,150.0,399.98,3
1807,1164.83,65.0,299.98,5
1809,699.96,100.0,399.98,3
1811,705.88,95.98,179.97,5
1812,479.95,99.96,250.0,3
1813,519.92,29.98,239.96,5
1814,149.94,149.94,149.94,1
1815,465.91,49.98,150.0,5
1816,499.94,199.99,299.95,2
1818,399.98,399.98,399.98,1
1819,119.98,119.98,119.98,1
1820,114.93,39.96,74.97,2
1821,559.97,59.99,299.98,3
1822,519.95,100.0,299.98,3
1823,569.87,99.96,199.99,4
1824,379.92,79.98,199.95,3
1825,129.99,129.99,129.99,1
1826,929.92,39.99,499.95,5
1827,529.96,129.99,199.99,3
1830,1099.91,119.98,399.98,4
1831,689.92,59.99,299.95,4
1832,609.96,100.0,200.0,4
1833,319.97,119.98,199.99,2
1834,179.97,59.99,119.98,2
1835,1379.93,199.98,399.98,5
1836,200.0,200.0,200.0,1
1838,779.91,100.0,299.95,4
1839,599.92,39.99,199.99,5
1840,639.92,239.96,399.96,2
1841,449.92,149.94,299.98,2
1842,63.98,63.98,63.98,1
1843,399.98,399.98,399.98,1
1845,150.0,150.0,150.0,1
1846,579.95,179.97,399.98,2
1847,559.92,49.95,199.99,5
1848,549.85,249.9,299.95,2
1849,129.99,129.99,129.99,1
1850,619.92,79.98,299.98,3
1851,509.96,129.99,200.0,3
1852,209.99,59.99,150.0,2
1853,199.92,49.98,149.94,2
1854,729.96,129.99,399.98,3
1855,629.95,99.99,250.0,4
1856,959.87,49.98,499.95,5
1857,179.97,179.97,179.97,1
1858,1249.85,149.94,399.98,5
1859,919.86,79.95,399.96,4
1861,439.91,59.99,199.95,3
1863,689.93,39.98,399.98,4
1865,1159.86,99.96,399.98,5
1866,649.91,70.0,299.98,4
1868,250.0,250.0,250.0,1
1869,1129.93,129.99,399.98,4
1870,469.93,50.0,199.99,4
1871,449.99,50.0,200.0,3
1872,575.88,49.98,150.0,5
1873,979.89,119.98,299.98,5
1874,199.99,199.99,199.99,1
1875,979.95,129.99,299.98,5
1876,479.94,39.99,239.96,3
1877,909.87,99.96,499.95,4
1878,439.96,39.98,399.98,2
1879,549.97,150.0,199.99,3
1880,119.98,119.98,119.98,1
1881,129.99,129.99,129.99,1
1882,799.96,199.99,399.98,3
1883,759.91,119.97,239.96,4
1884,719.94,119.98,299.98,3
1885,579.93,50.0,199.99,4
1886,149.94,149.94,149.94,1
1888,299.98,299.98,299.98,1
1890,219.96,39.99,179.97,2
1891,339.97,39.99,299.98,2
1892,449.96,119.98,199.99,3
1893,150.0,150.0,150.0,1
1895,607.92,47.99,299.95,4
1896,579.88,119.98,199.92,4
1898,399.96,399.96,399.96,1
1899,399.96,399.96,399.96,1
1900,299.98,299.98,299.98,1
1901,1069.93,119.97,299.98,5
1902,819.87,119.98,250.0,4
1903,1029.91,99.99,499.95,4
1904,429.89,39.99,239.96,3
1905,679.93,49.98,299.97,4
1907,489.95,99.99,239.96,3
1908,109.95,109.95,109.95,1
1910,649.95,119.98,399.98,3
1911,459.95,50.0,129.99,5
1912,549.92,149.94,399.98,2
1913,689.93,129.99,399.98,3
1914,779.94,179.97,399.98,3
1915,250.0,250.0,250.0,1
1916,509.92,99.96,179.97,4
1918,959.83,129.99,299.95,5
1919,229.95,99.96,129.99,2
1920,729.91,39.98,499.95,4
1922,889.95,59.99,399.98,5
1923,199.99,199.99,199.99,1
1924,475.93,95.97,199.99,3
1925,1009.91,50.0,399.98,5
1926,824.91,24.99,299.98,4
1927,199.99,199.99,199.99,1
1928,509.88,129.99,249.9,3
1929,1109.88,99.96,399.98,5
1930,529.93,129.99,199.99,3
1931,779.89,59.96,239.96,5
1932,1329.89,129.99,399.98,5
1935,549.98,99.99,199.99,4
1936,439.96,200.0,239.96,2
1937,129.99,129.99,129.99,1
1938,439.96,200.0,239.96,2
1939,974.81,99.96,325.0,4
1940,309.97,39.99,150.0,3
1941,599.96,299.98,299.98,2
1942,1349.91,100.0,399.98,5
1943,599.95,199.99,399.96,2
1944,9.99,9.99,9.99,1
1945,1185.86,50.0,399.98,5
1946,99.99,99.99,99.99,1
1948,719.97,49.98,200.0,5
1949,1129.86,129.99,299.98,5
1950,1015.87,87.96,399.98,5
1951,250.0,250.0,250.0,1
1954,599.97,199.99,399.98,2
1955,727.85,31.98,249.9,5
1956,164.98,34.99,129.99,2
1957,1399.82,199.92,399.98,5
1961,859.94,159.96,299.98,4
1963,329.99,129.99,200.0,2
1965,769.82,99.96,299.98,4
1966,429.97,129.99,299.98,2
1967,1279.89,179.97,299.98,5
1968,999.96,100.0,399.98,4
1970,99.99,99.99,99.99,1
1971,1119.86,119.98,399.98,5
1972,499.94,59.99,239.96,3
1973,559.96,59.99,150.0,5
1974,199.99,199.99,199.99,1
1975,99.96,99.96,99.96,1
1976,399.98,399.98,399.98,1
1977,439.97,50.0,199.99,4
1978,369.97,119.97,250.0,2
1979,679.84,59.99,299.95,4
1980,449.91,149.94,299.97,2
1981,479.91,129.99,199.98,3
1982,367.93,17.99,200.0,3
1983,289.96,50.0,239.96,2
1985,469.85,59.99,249.9,3
1986,129.99,129.99,129.99,1
1988,879.86,49.98,399.98,5
1990,259.98,59.99,199.99,2
1991,899.94,199.98,399.98,3
1992,1269.84,129.99,499.95,5
1993,254.99,125.0,129.99,2
1994,251.98,51.99,199.99,2
1995,769.96,39.99,299.98,5
1996,579.98,129.99,250.0,3
1997,629.86,59.99,239.96,4
1998,259.87,39.99,219.88,2
1999,929.91,129.99,399.98,4
